cliente_id;data_disparo;dia_semana;canal;tipo_campanha;segmento_cliente;genero;faixa_etaria;opt_in_email;opt_in_sms;opt_in_push;opt_in_whatsapp;teve_desconto;pct_desconto;numero_disparos_30d;dias_desde_ultima_compra;frequencia_compras_historica;ticket_medio_historico_brl;abriu;clicou;converteu;valor_compra_brl;categoria_produto;dias_ate_recompra
CLI01733;2025-03-22;Sábado;Push;Carrinho Abandonado;VIP;F;35-44;Sim;Sim;Não;Sim;Não;0;5;52;21;347.67;Não;Não;Não;0.0;;
CLI00986;2024-04-23;Terça;E-mail;Aniversário;Ativo;F;18-24;Sim;Sim;Sim;Não;Não;0;4;74;8;137.81;Sim;Não;Não;0.0;;
CLI01536;2024-01-19;Sexta;Push;Aniversário;Inativo;F;18-24;Sim;Não;Não;Sim;Sim;25;3;325;4;110.33;Não;Não;Não;0.0;;
CLI01276;2024-11-24;Domingo;SMS;Aniversário;Novo;M;25-34;Sim;Sim;Sim;Sim;Sim;10;3;21;6;103.69;Não;Não;Não;0.0;;
CLI01529;2024-10-02;Quarta;E-mail;Conteúdo/Educativo;Inativo;M;55+;Sim;Não;Não;Sim;Não;0;6;516;3;129.81;Não;Não;Não;0.0;;
CLI01542;2025-02-23;Domingo;E-mail;Pós-compra;Em Risco;F;25-34;Sim;Sim;Não;Sim;Sim;25;6;114;2;113.87;Não;Não;Não;0.0;;
CLI00329;2025-04-26;Sábado;WhatsApp;Cross-sell;Inativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;4;537;2;100.25;Sim;Não;Não;0.0;;
CLI01377;2025-06-03;Terça;WhatsApp;Cross-sell;Ativo;F;55+;Não;Sim;Sim;Não;Não;0;5;49;13;255.7;Não;Não;Não;0.0;;
CLI01507;2025-03-12;Quarta;Push;Reativação;Novo;F;18-24;Sim;Sim;Sim;Sim;Não;0;4;14;4;110.51;Não;Não;Não;0.0;;
CLI01614;2024-07-10;Quarta;Push;Cross-sell;Inativo;F;25-34;Sim;Não;Sim;Sim;Não;0;8;316;2;96.4;Não;Não;Não;0.0;;
CLI01578;2024-10-19;Sábado;E-mail;Aniversário;Ativo;F;25-34;Sim;Não;Sim;Sim;Não;0;1;76;1;173.08;Não;Não;Não;0.0;;
CLI00211;2025-03-18;Terça;E-mail;Cross-sell;Em Risco;Não informado;18-24;Sim;Não;Sim;Não;Não;0;8;150;3;222.74;Não;Não;Não;0.0;;
CLI00570;2025-05-17;Sábado;E-mail;Lançamento de Produto;VIP;F;25-34;Sim;Não;Sim;Sim;Não;0;5;14;20;558.88;Não;Não;Não;0.0;;
CLI00965;2024-06-26;Quarta;E-mail;Reativação;Novo;F;25-34;Sim;Sim;Não;Sim;Não;0;1;13;1;87.84;Sim;Não;Não;0.0;;
CLI01086;2024-03-04;Segunda;SMS;Cross-sell;VIP;F;25-34;Sim;Sim;Sim;Sim;Não;0;2;40;18;425.66;Sim;Sim;Sim;551.22;Maquiagem;163
CLI00365;2025-03-18;Terça;SMS;Conteúdo/Educativo;VIP;F;25-34;Sim;Sim;Não;Não;Não;0;7;27;1;386.02;Sim;Sim;Não;0.0;;
CLI01378;2024-12-26;Quinta;WhatsApp;Promoção Flash;Ativo;F;25-34;Sim;Não;Não;Sim;Sim;10;2;37;10;163.7;Não;Não;Não;0.0;;
CLI00081;2024-09-10;Terça;E-mail;Reativação;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Não;0;2;150;1;123.23;Não;Não;Não;0.0;;
CLI00539;2025-03-21;Sexta;WhatsApp;Promoção Flash;VIP;Não informado;35-44;Sim;Sim;Sim;Sim;Não;0;1;15;19;354.05;Sim;Sim;Sim;449.47;Perfumaria;30
CLI00753;2025-01-29;Quarta;WhatsApp;Promoção Flash;Ativo;M;35-44;Sim;Não;Não;Sim;Sim;15;5;47;4;213.55;Não;Não;Não;0.0;;
CLI01694;2024-07-12;Sexta;SMS;Carrinho Abandonado;Inativo;F;55+;Sim;Sim;Não;Sim;Não;0;4;527;1;113.97;Não;Não;Não;0.0;;
CLI00326;2025-06-26;Quinta;SMS;Aniversário;VIP;F;18-24;Sim;Sim;Sim;Não;Sim;20;4;40;8;369.67;Sim;Sim;Sim;232.54;Kits/Presentes;60
CLI01791;2025-04-04;Sexta;SMS;Reativação;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;7;73;10;172.65;Não;Não;Não;0.0;;
CLI00406;2024-06-10;Segunda;E-mail;Promoção Flash;Em Risco;M;35-44;Sim;Sim;Sim;Não;Não;0;2;174;2;218.2;Não;Não;Não;0.0;;
CLI01440;2025-06-07;Sábado;E-mail;Cross-sell;Inativo;F;25-34;Sim;Não;Sim;Sim;Não;0;4;466;2;110.49;Não;Não;Não;0.0;;
CLI01705;2024-10-01;Terça;WhatsApp;Reativação;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;2;82;8;135.88;Sim;Não;Não;0.0;;
CLI00984;2024-09-20;Sexta;SMS;Promoção Flash;Ativo;F;18-24;Sim;Não;Não;Não;Sim;15;1;52;4;193.16;Não;Não;Não;0.0;;
CLI01607;2024-06-18;Terça;SMS;Pós-compra;Em Risco;F;45-54;Sim;Não;Não;Sim;Não;0;3;114;5;142.9;Sim;Não;Não;0.0;;
CLI00996;2024-08-13;Terça;E-mail;Cross-sell;Inativo;M;45-54;Sim;Sim;Sim;Não;Sim;5;2;327;5;107.72;Não;Não;Não;0.0;;
CLI00943;2024-04-14;Domingo;SMS;Reativação;Em Risco;F;25-34;Não;Sim;Não;Sim;Não;0;7;126;6;129.49;Não;Não;Não;0.0;;
CLI01084;2024-04-12;Sexta;E-mail;Aniversário;Em Risco;F;55+;Sim;Sim;Sim;Sim;Sim;15;7;131;2;150.08;Não;Não;Não;0.0;;
CLI00130;2024-03-22;Sexta;E-mail;Reativação;Em Risco;F;55+;Sim;Sim;Sim;Não;Não;0;3;129;3;229.02;Não;Não;Não;0.0;;
CLI00391;2024-04-04;Quinta;WhatsApp;Cross-sell;Novo;F;25-34;Sim;Sim;Sim;Sim;Não;0;4;1;6;112.78;Não;Não;Não;0.0;;
CLI00014;2024-07-08;Segunda;WhatsApp;Conteúdo/Educativo;Novo;F;45-54;Sim;Sim;Sim;Sim;Não;0;6;28;5;153.48;Sim;Sim;Não;0.0;;
CLI00986;2024-02-15;Quinta;E-mail;Programa de Fidelidade;Ativo;F;18-24;Sim;Sim;Sim;Não;Não;0;1;52;8;137.81;Não;Não;Não;0.0;;
CLI00158;2024-06-10;Segunda;WhatsApp;Reativação;Ativo;Não informado;18-24;Sim;Não;Sim;Sim;Sim;5;6;48;12;269.57;Sim;Não;Não;0.0;;
CLI00686;2024-10-03;Quinta;Push;Promoção Flash;Ativo;Não informado;25-34;Sim;Não;Não;Sim;Não;0;1;55;6;254.84;Não;Não;Não;0.0;;
CLI00555;2024-09-12;Quinta;E-mail;Conteúdo/Educativo;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Sim;25;8;151;5;186.37;Não;Não;Não;0.0;;
CLI00647;2024-09-05;Quinta;WhatsApp;Conteúdo/Educativo;Novo;F;25-34;Sim;Sim;Não;Sim;Não;0;5;11;6;119.99;Não;Não;Não;0.0;;
CLI01665;2025-02-20;Quinta;E-mail;Lançamento de Produto;Em Risco;Não informado;25-34;Sim;Não;Sim;Sim;Não;0;4;167;3;101.64;Não;Não;Não;0.0;;
CLI01440;2024-10-07;Segunda;Push;Lançamento de Produto;Inativo;F;25-34;Sim;Não;Sim;Sim;Não;0;4;429;2;110.49;Não;Não;Não;0.0;;
CLI01736;2024-12-01;Domingo;E-mail;Cross-sell;Em Risco;F;35-44;Sim;Sim;Sim;Não;Sim;15;9;139;4;205.33;Sim;Não;Não;0.0;;
CLI00368;2024-11-13;Quarta;E-mail;Carrinho Abandonado;Ativo;F;45-54;Sim;Não;Sim;Sim;Não;0;1;90;6;258.07;Não;Não;Não;0.0;;
CLI01418;2025-05-27;Terça;E-mail;Reativação;Em Risco;F;45-54;Sim;Sim;Sim;Não;Não;0;6;153;3;232.19;Sim;Sim;Não;0.0;;
CLI01022;2025-05-25;Domingo;E-mail;Reativação;Ativo;M;25-34;Sim;Sim;Não;Sim;Não;0;5;27;8;187.48;Não;Não;Não;0.0;;
CLI01140;2024-01-22;Segunda;WhatsApp;Promoção Flash;Em Risco;F;35-44;Sim;Não;Não;Sim;Sim;15;6;133;5;186.45;Sim;Não;Não;0.0;;
CLI01512;2025-01-25;Sábado;WhatsApp;Aniversário;Ativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;1;49;2;228.49;Sim;Sim;Não;0.0;;
CLI01530;2024-05-20;Segunda;SMS;Programa de Fidelidade;Novo;M;35-44;Não;Sim;Não;Sim;Não;0;7;24;4;82.75;Não;Não;Não;0.0;;
CLI00039;2025-06-26;Quinta;SMS;Conteúdo/Educativo;Em Risco;F;18-24;Sim;Sim;Não;Sim;Não;0;8;99;2;131.21;Sim;Não;Não;0.0;;
CLI01049;2025-03-01;Sábado;WhatsApp;Programa de Fidelidade;Ativo;F;55+;Sim;Sim;Sim;Sim;Não;0;4;47;11;279.47;Não;Não;Não;0.0;;
CLI00910;2024-02-14;Quarta;E-mail;Carrinho Abandonado;Em Risco;M;45-54;Sim;Sim;Sim;Não;Não;0;4;163;3;183.33;Sim;Sim;Não;0.0;;
CLI01339;2024-01-11;Quinta;E-mail;Promoção Flash;Novo;Não informado;35-44;Não;Não;Não;Sim;Sim;10;2;12;3;117.26;Não;Não;Não;0.0;;
CLI01221;2025-04-23;Quarta;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Sim;Sim;Sim;Não;0;6;55;10;179.87;Não;Não;Não;0.0;;
CLI01605;2024-03-26;Terça;E-mail;Reativação;Inativo;M;45-54;Sim;Sim;Sim;Sim;Sim;25;4;188;5;77.89;Não;Não;Não;0.0;;
CLI01552;2024-04-23;Terça;Push;Promoção Flash;Ativo;F;45-54;Sim;Sim;Sim;Sim;Não;0;1;72;22;158.25;Não;Não;Não;0.0;;
CLI00367;2025-06-03;Terça;E-mail;Aniversário;VIP;F;18-24;Sim;Sim;Não;Sim;Não;0;4;16;16;543.01;Não;Não;Não;0.0;;
CLI00990;2025-05-08;Quinta;Push;Cross-sell;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;20;4;23;1;110.43;Não;Não;Não;0.0;;
CLI00022;2024-06-03;Segunda;E-mail;Reativação;Em Risco;M;18-24;Sim;Sim;Sim;Sim;Não;0;10;137;4;134.97;Não;Não;Não;0.0;;
CLI00402;2025-03-08;Sábado;WhatsApp;Cross-sell;Em Risco;F;18-24;Sim;Não;Não;Sim;Sim;15;12;179;2;170.78;Não;Não;Não;0.0;;
CLI00350;2024-02-16;Sexta;E-mail;Promoção Flash;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Não;0;3;127;1;159.86;Não;Não;Não;0.0;;
CLI01584;2025-02-04;Terça;SMS;Pós-compra;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;20;5;102;6;229.18;Sim;Sim;Sim;218.75;Maquiagem;37
CLI01623;2024-03-12;Terça;Push;Pós-compra;Em Risco;F;35-44;Sim;Não;Sim;Sim;Não;0;2;97;3;209.15;Não;Não;Não;0.0;;
CLI00494;2025-04-13;Domingo;E-mail;Programa de Fidelidade;VIP;M;18-24;Sim;Sim;Sim;Sim;Não;0;9;49;9;550.05;Não;Não;Não;0.0;;
CLI00158;2025-03-22;Sábado;Push;Reativação;Ativo;Não informado;18-24;Sim;Não;Sim;Sim;Não;0;5;59;12;269.57;Não;Não;Não;0.0;;
CLI01789;2024-07-16;Terça;E-mail;Lançamento de Produto;Inativo;M;18-24;Sim;Sim;Sim;Sim;Não;0;2;365;2;78.0;Não;Não;Não;0.0;;
CLI01052;2025-05-14;Quarta;E-mail;Reativação;Inativo;Não informado;35-44;Sim;Não;Sim;Sim;Sim;25;1;256;4;78.99;Sim;Não;Não;0.0;;
CLI00041;2025-01-31;Sexta;SMS;Reativação;VIP;Não informado;18-24;Não;Sim;Não;Sim;Não;0;4;39;4;546.7;Não;Não;Não;0.0;;
CLI01331;2025-05-24;Sábado;WhatsApp;Pós-compra;Em Risco;F;55+;Sim;Sim;Sim;Sim;Não;0;5;116;5;151.72;Sim;Sim;Sim;111.61;Skincare;229
CLI00661;2024-10-26;Sábado;SMS;Lançamento de Produto;Ativo;F;18-24;Sim;Sim;Não;Não;Não;0;10;45;24;217.55;Não;Não;Não;0.0;;
CLI00127;2024-08-18;Domingo;Push;Carrinho Abandonado;Novo;F;55+;Sim;Não;Sim;Não;Sim;15;5;14;4;149.45;Não;Não;Não;0.0;;
CLI01288;2025-05-23;Sexta;WhatsApp;Aniversário;Ativo;F;35-44;Sim;Sim;Não;Sim;Não;0;5;46;24;277.73;Não;Não;Não;0.0;;
CLI00011;2024-10-18;Sexta;E-mail;Programa de Fidelidade;Novo;F;18-24;Sim;Não;Sim;Sim;Não;0;12;21;4;127.67;Não;Não;Não;0.0;;
CLI01342;2025-06-26;Quinta;SMS;Reativação;Ativo;F;35-44;Sim;Sim;Não;Não;Não;0;4;48;19;268.8;Não;Não;Não;0.0;;
CLI00009;2024-02-18;Domingo;E-mail;Promoção Flash;Inativo;M;25-34;Sim;Sim;Não;Sim;Não;0;1;241;3;85.36;Não;Não;Não;0.0;;
CLI00672;2025-05-17;Sábado;E-mail;Cross-sell;Inativo;F;55+;Sim;Sim;Sim;Sim;Não;0;9;441;3;123.48;Não;Não;Não;0.0;;
CLI00369;2025-05-11;Domingo;E-mail;Aniversário;Em Risco;F;25-34;Sim;Sim;Não;Sim;Sim;5;4;155;6;101.25;Sim;Sim;Sim;94.46;Skincare;304
CLI00739;2024-03-15;Sexta;E-mail;Aniversário;Inativo;M;45-54;Sim;Sim;Sim;Não;Sim;10;1;277;3;169.35;Sim;Não;Não;0.0;;
CLI01133;2025-06-06;Sexta;SMS;Conteúdo/Educativo;Em Risco;F;35-44;Sim;Sim;Sim;Sim;Não;0;7;92;6;192.05;Sim;Não;Não;0.0;;
CLI01275;2024-05-03;Sexta;WhatsApp;Promoção Flash;Ativo;Não informado;35-44;Sim;Não;Não;Sim;Sim;5;1;18;2;199.71;Sim;Sim;Não;0.0;;
CLI01690;2024-01-04;Quinta;SMS;Promoção Flash;Inativo;F;18-24;Sim;Sim;Não;Não;Não;0;1;321;5;148.57;Sim;Sim;Não;0.0;;
CLI01434;2024-05-28;Terça;Push;Aniversário;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Sim;10;5;165;6;200.97;Não;Não;Não;0.0;;
CLI01253;2024-07-26;Sexta;E-mail;Programa de Fidelidade;VIP;F;45-54;Sim;Sim;Não;Sim;Não;0;6;21;15;420.53;Não;Não;Não;0.0;;
CLI00769;2024-02-22;Quinta;E-mail;Carrinho Abandonado;Em Risco;F;18-24;Sim;Sim;Sim;Sim;Sim;10;7;147;3;178.83;Não;Não;Não;0.0;;
CLI00178;2024-05-20;Segunda;SMS;Promoção Flash;Ativo;F;35-44;Sim;Sim;Sim;Sim;Sim;15;7;87;18;173.55;Não;Não;Não;0.0;;
CLI01782;2024-07-13;Sábado;E-mail;Carrinho Abandonado;Novo;M;45-54;Sim;Não;Sim;Não;Não;0;4;22;2;116.53;Sim;Sim;Não;0.0;;
CLI00754;2024-02-02;Sexta;Push;Promoção Flash;Novo;Não informado;25-34;Sim;Não;Não;Não;Não;0;9;13;6;139.86;Não;Não;Não;0.0;;
CLI00221;2025-06-30;Segunda;E-mail;Promoção Flash;Ativo;M;35-44;Sim;Não;Sim;Sim;Não;0;4;67;5;206.99;Sim;Não;Não;0.0;;
CLI00095;2024-05-11;Sábado;E-mail;Carrinho Abandonado;Em Risco;M;45-54;Sim;Não;Não;Não;Não;0;7;117;4;235.08;Sim;Não;Não;0.0;;
CLI01587;2025-03-21;Sexta;WhatsApp;Cross-sell;Inativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;3;201;1;119.32;Sim;Sim;Não;0.0;;
CLI00951;2024-11-18;Segunda;SMS;Cross-sell;Novo;F;25-34;Sim;Sim;Não;Não;Sim;15;4;14;6;132.68;Sim;Não;Não;0.0;;
CLI00302;2024-07-25;Quinta;E-mail;Pós-compra;Ativo;F;35-44;Sim;Não;Sim;Sim;Sim;20;5;18;8;204.94;Não;Não;Não;0.0;;
CLI00742;2024-04-11;Quinta;SMS;Programa de Fidelidade;Novo;M;45-54;Não;Sim;Sim;Não;Não;0;2;1;6;113.79;Sim;Não;Não;0.0;;
CLI01344;2025-02-27;Quinta;Push;Cross-sell;Em Risco;M;35-44;Não;Sim;Sim;Sim;Sim;20;4;178;2;128.24;Sim;Não;Não;0.0;;
CLI01176;2025-01-31;Sexta;E-mail;Aniversário;Ativo;Não informado;55+;Não;Sim;Não;Não;Não;0;4;79;18;237.75;Não;Não;Não;0.0;;
CLI01032;2024-01-24;Quarta;E-mail;Conteúdo/Educativo;VIP;Não informado;18-24;Sim;Não;Sim;Sim;Sim;20;6;48;24;690.88;Sim;Não;Não;0.0;;
CLI01611;2025-04-12;Sábado;WhatsApp;Cross-sell;VIP;F;55+;Sim;Sim;Sim;Sim;Não;0;2;12;7;451.13;Sim;Sim;Sim;510.89;Unhas;103
CLI01486;2024-09-21;Sábado;E-mail;Promoção Flash;Ativo;M;35-44;Sim;Não;Sim;Sim;Sim;25;4;88;1;179.08;Não;Não;Não;0.0;;
CLI01094;2024-09-09;Segunda;E-mail;Cross-sell;Inativo;M;25-34;Sim;Sim;Não;Sim;Não;0;7;457;3;145.67;Não;Não;Não;0.0;;
CLI01508;2024-05-18;Sábado;E-mail;Carrinho Abandonado;VIP;F;18-24;Sim;Sim;Sim;Não;Não;0;2;52;3;426.39;Não;Não;Não;0.0;;
CLI00865;2025-03-08;Sábado;Push;Cross-sell;Ativo;F;35-44;Sim;Sim;Sim;Sim;Não;0;1;88;19;227.46;Não;Não;Não;0.0;;
CLI00456;2024-01-25;Quinta;SMS;Conteúdo/Educativo;VIP;F;35-44;Não;Sim;Sim;Não;Sim;15;1;54;17;684.13;Não;Não;Não;0.0;;
CLI01504;2025-03-26;Quarta;E-mail;Reativação;Inativo;M;25-34;Sim;Não;Não;Não;Não;0;7;242;3;93.85;Não;Não;Não;0.0;;
CLI00795;2024-05-20;Segunda;E-mail;Promoção Flash;Em Risco;F;35-44;Sim;Sim;Não;Sim;Sim;25;3;123;6;134.36;Não;Não;Não;0.0;;
CLI01116;2024-06-11;Terça;E-mail;Conteúdo/Educativo;Inativo;F;25-34;Sim;Não;Sim;Sim;Não;0;1;513;5;127.21;Não;Não;Não;0.0;;
CLI00891;2024-05-18;Sábado;E-mail;Carrinho Abandonado;Ativo;F;45-54;Sim;Sim;Sim;Não;Não;0;1;71;6;141.64;Não;Não;Não;0.0;;
CLI00822;2024-09-16;Segunda;WhatsApp;Conteúdo/Educativo;Inativo;F;18-24;Não;Sim;Não;Sim;Não;0;3;410;1;105.2;Não;Não;Não;0.0;;
CLI00649;2025-03-13;Quinta;E-mail;Reativação;Em Risco;M;55+;Sim;Sim;Não;Sim;Não;0;9;175;1;127.12;Sim;Não;Não;0.0;;
CLI01615;2025-03-08;Sábado;E-mail;Reativação;Em Risco;Não informado;45-54;Sim;Sim;Não;Sim;Sim;15;2;168;6;148.01;Sim;Não;Não;0.0;;
CLI00968;2024-10-04;Sexta;E-mail;Promoção Flash;Em Risco;F;45-54;Sim;Não;Não;Não;Sim;15;2;124;4;166.76;Não;Não;Não;0.0;;
CLI00478;2025-02-20;Quinta;Push;Promoção Flash;Em Risco;Não informado;35-44;Sim;Sim;Não;Sim;Não;0;5;116;1;198.11;Não;Não;Não;0.0;;
CLI01241;2025-06-21;Sábado;E-mail;Reativação;Ativo;M;18-24;Sim;Sim;Sim;Sim;Não;0;5;47;4;266.66;Não;Não;Não;0.0;;
CLI00863;2024-07-10;Quarta;SMS;Programa de Fidelidade;Novo;M;45-54;Não;Não;Não;Sim;Não;0;1;12;1;142.77;Sim;Não;Não;0.0;;
CLI00107;2024-11-15;Sexta;E-mail;Promoção Flash;Em Risco;Não informado;35-44;Sim;Sim;Não;Não;Não;0;1;130;1;227.35;Não;Não;Não;0.0;;
CLI00841;2024-05-29;Quarta;SMS;Promoção Flash;Ativo;F;35-44;Sim;Sim;Sim;Não;Sim;20;1;66;2;171.69;Sim;Sim;Sim;198.45;Cabelo;24
CLI00729;2024-11-26;Terça;E-mail;Programa de Fidelidade;Ativo;F;18-24;Sim;Sim;Sim;Sim;Sim;5;10;46;3;225.09;Não;Não;Não;0.0;;
CLI01006;2024-11-01;Sexta;WhatsApp;Promoção Flash;Novo;F;35-44;Sim;Sim;Sim;Sim;Sim;20;2;27;5;88.52;Sim;Não;Não;0.0;;
CLI00697;2025-06-02;Segunda;WhatsApp;Cross-sell;Ativo;F;45-54;Não;Sim;Não;Sim;Sim;20;9;40;23;175.7;Sim;Sim;Não;0.0;;
CLI00122;2025-06-28;Sábado;Push;Cross-sell;Ativo;Não informado;18-24;Sim;Sim;Não;Sim;Sim;20;8;78;15;141.02;Não;Não;Não;0.0;;
CLI01310;2024-05-30;Quinta;E-mail;Lançamento de Produto;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;15;4;113;4;190.77;Não;Não;Não;0.0;;
CLI01616;2024-09-20;Sexta;E-mail;Pós-compra;Em Risco;F;18-24;Sim;Não;Sim;Sim;Não;0;5;176;6;192.21;Sim;Não;Não;0.0;;
CLI01405;2024-12-30;Segunda;E-mail;Carrinho Abandonado;VIP;M;55+;Sim;Não;Não;Não;Não;0;2;41;3;553.26;Não;Não;Não;0.0;;
CLI00540;2024-03-22;Sexta;E-mail;Cross-sell;Em Risco;F;25-34;Sim;Sim;Sim;Sim;Não;0;2;138;3;186.27;Não;Não;Não;0.0;;
CLI00394;2025-05-25;Domingo;E-mail;Promoção Flash;Ativo;Não informado;25-34;Sim;Não;Não;Não;Não;0;9;78;12;250.24;Não;Não;Não;0.0;;
CLI00662;2024-06-16;Domingo;WhatsApp;Lançamento de Produto;Inativo;F;18-24;Sim;Sim;Não;Sim;Não;0;6;265;6;139.67;Sim;Não;Não;0.0;;
CLI00818;2024-10-07;Segunda;Push;Reativação;Novo;Não informado;35-44;Sim;Não;Sim;Não;Não;0;6;21;5;151.75;Sim;Não;Não;0.0;;
CLI00938;2024-10-12;Sábado;E-mail;Conteúdo/Educativo;Ativo;F;18-24;Sim;Não;Não;Não;Não;0;2;33;4;215.93;Sim;Não;Não;0.0;;
CLI01076;2025-03-14;Sexta;WhatsApp;Programa de Fidelidade;Em Risco;F;25-34;Não;Não;Sim;Sim;Não;0;6;127;2;192.35;Sim;Não;Não;0.0;;
CLI00968;2025-04-10;Quinta;E-mail;Promoção Flash;Em Risco;F;45-54;Sim;Não;Não;Não;Não;0;7;126;4;166.76;Não;Não;Não;0.0;;
CLI01612;2025-06-06;Sexta;E-mail;Conteúdo/Educativo;Novo;M;45-54;Sim;Não;Sim;Não;Sim;15;2;26;6;149.01;Não;Não;Não;0.0;;
CLI01350;2024-03-17;Domingo;E-mail;Promoção Flash;Em Risco;F;45-54;Sim;Não;Sim;Sim;Sim;10;4;128;4;222.63;Não;Não;Não;0.0;;
CLI01186;2024-09-10;Terça;E-mail;Promoção Flash;Ativo;Não informado;35-44;Sim;Não;Não;Sim;Sim;15;2;31;4;142.23;Não;Não;Não;0.0;;
CLI01238;2025-04-26;Sábado;WhatsApp;Reativação;Ativo;M;25-34;Sim;Não;Sim;Sim;Não;0;9;38;21;255.04;Não;Não;Não;0.0;;
CLI00004;2024-12-16;Segunda;SMS;Cross-sell;Ativo;F;25-34;Sim;Sim;Sim;Sim;Não;0;5;26;13;141.82;Não;Não;Não;0.0;;
CLI01083;2024-09-24;Terça;E-mail;Promoção Flash;Ativo;M;45-54;Sim;Não;Não;Sim;Sim;10;3;63;14;174.02;Sim;Não;Não;0.0;;
CLI00958;2024-01-28;Domingo;SMS;Reativação;Novo;F;55+;Sim;Não;Não;Sim;Não;0;2;24;1;155.7;Sim;Não;Não;0.0;;
CLI00489;2024-11-26;Terça;WhatsApp;Promoção Flash;Ativo;Não informado;45-54;Sim;Não;Não;Sim;Não;0;7;49;18;258.78;Não;Não;Não;0.0;;
CLI00374;2025-02-06;Quinta;E-mail;Reativação;VIP;F;18-24;Não;Não;Sim;Sim;Não;0;4;30;5;594.09;Não;Não;Não;0.0;;
CLI01134;2025-06-01;Domingo;SMS;Conteúdo/Educativo;Ativo;M;35-44;Sim;Sim;Não;Não;Sim;5;5;73;16;185.1;Não;Não;Não;0.0;;
CLI00910;2024-01-26;Sexta;SMS;Programa de Fidelidade;Em Risco;M;45-54;Sim;Sim;Sim;Não;Não;0;6;172;3;183.33;Sim;Não;Não;0.0;;
CLI00380;2025-03-30;Domingo;E-mail;Programa de Fidelidade;Inativo;F;25-34;Sim;Não;Sim;Sim;Sim;15;6;284;4;178.59;Sim;Não;Não;0.0;;
CLI01052;2024-09-04;Quarta;E-mail;Programa de Fidelidade;Inativo;Não informado;35-44;Sim;Não;Sim;Sim;Sim;20;4;520;4;78.99;Não;Não;Não;0.0;;
CLI00223;2025-06-15;Domingo;E-mail;Carrinho Abandonado;Novo;F;35-44;Sim;Sim;Não;Não;Não;0;2;22;4;82.54;Não;Não;Não;0.0;;
CLI01165;2024-06-06;Quinta;SMS;Aniversário;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;15;2;20;4;81.51;Não;Não;Não;0.0;;
CLI00215;2024-11-19;Terça;SMS;Promoção Flash;Novo;F;25-34;Sim;Sim;Sim;Sim;Sim;25;2;30;2;115.74;Sim;Não;Não;0.0;;
CLI01012;2024-04-11;Quinta;E-mail;Aniversário;Novo;M;55+;Sim;Não;Sim;Não;Sim;20;2;7;5;81.08;Não;Não;Não;0.0;;
CLI01586;2024-08-21;Quarta;E-mail;Promoção Flash;VIP;F;55+;Sim;Sim;Sim;Sim;Sim;15;5;41;17;383.06;Sim;Não;Não;0.0;;
CLI01535;2024-04-07;Domingo;WhatsApp;Aniversário;Em Risco;F;25-34;Sim;Não;Não;Sim;Sim;5;5;109;4;213.18;Sim;Sim;Não;0.0;;
CLI01673;2025-06-18;Quarta;Push;Conteúdo/Educativo;Ativo;F;18-24;Sim;Sim;Não;Sim;Não;0;1;15;3;244.66;Não;Não;Não;0.0;;
CLI00667;2024-08-20;Terça;SMS;Promoção Flash;Em Risco;F;25-34;Sim;Não;Sim;Sim;Sim;20;7;115;3;163.34;Sim;Sim;Não;0.0;;
CLI00785;2024-08-01;Quinta;E-mail;Promoção Flash;Novo;F;25-34;Sim;Sim;Sim;Não;Não;0;5;30;3;153.74;Sim;Não;Não;0.0;;
CLI01020;2024-10-20;Domingo;Push;Pós-compra;Inativo;Não informado;45-54;Sim;Sim;Sim;Não;Não;0;7;272;4;159.61;Não;Não;Não;0.0;;
CLI01252;2025-05-02;Sexta;E-mail;Reativação;Em Risco;Não informado;25-34;Sim;Sim;Sim;Não;Sim;10;6;135;2;139.05;Não;Não;Não;0.0;;
CLI01104;2025-05-18;Domingo;E-mail;Promoção Flash;Inativo;F;25-34;Sim;Sim;Não;Sim;Não;0;4;409;1;144.93;Não;Não;Não;0.0;;
CLI00636;2024-11-02;Sábado;E-mail;Promoção Flash;Ativo;M;35-44;Sim;Sim;Sim;Sim;Sim;15;7;29;23;188.52;Não;Não;Não;0.0;;
CLI00647;2025-01-28;Terça;E-mail;Carrinho Abandonado;Novo;F;25-34;Sim;Sim;Não;Sim;Sim;15;2;9;6;119.99;Não;Não;Não;0.0;;
CLI01698;2024-05-24;Sexta;Push;Cross-sell;Ativo;M;45-54;Não;Sim;Sim;Sim;Não;0;6;60;22;185.36;Não;Não;Não;0.0;;
